id,zanr
34456,20
34456,31
33473,4
33473,30
25777,1
25777,8
25777,10
25777,7
25777,38
25777,31
25777,27
33486,1
33486,4
33486,23
33486,31
33486,27
34566,1
34566,2
34566,17
34566,31
34566,27
32901,4
32901,8
32901,22
32901,9
32951,1
32951,10
32951,23
34822,22
34822,23
34561,1
34561,10
34561,24
34561,18
32887,1
32887,2
32887,10
33502,8
33502,10
33502,22
33502,24
33475,1
33475,4
33475,23
33475,27
32262,4
32262,22
32262,37
32262,9
32262,35
32262,23
30727,4
30727,22
30727,9
30727,35
30727,23
34176,1
34176,2
34176,10
30736,1
30736,2
30736,10
30736,37
30736,6
31629,2
31629,10
34019,1
34019,4
34019,37
34019,9
34019,23
34019,42
34591,8
34591,36
34591,37
34591,6
34591,25
34055,1
34055,2
34055,8
34055,10
34055,14
34055,37
34055,6
32407,10
32407,24
34494,4
34494,36
34102,7
34102,37
34102,23
34102,31
33834,10
33834,9
34262,4
34262,36
34262,13
34350,2
34350,7
34350,42
33203,8
33203,22
33203,19
33203,23
33203,25
32032,24
32936,2
32936,10
33948,4
33948,36
35015,4
35015,36
35015,23
34501,1
34501,17
34501,23
34501,25
34076,4
34076,8
34076,10
34076,36
34076,6
34866,1
34866,10
34866,24
34866,11
34866,27
34427,1
34427,24
34427,36
34427,18
33371,1
33371,24
33371,18
33371,42
34393,36
34393,35
35069,14
35069,37
34106,4
34106,22
34106,37
34106,23
34106,27
33797,24
33797,18
33797,29
33840,23
34550,4
34550,8
34550,42
34257,4
34257,36
33362,36
33362,19
33362,23
33532,8
34402,47
34402,36
34978,4
34978,13
34787,19
34787,23
34787,25
34836,11
34799,4
34799,24
34799,25
34888,4
34888,27
34927,10
34927,36
35478,4
35478,36
35332,4
35332,36
35516,4
35516,19
34979,4
34979,36
34979,42
34741,2
34741,24
34741,18
34741,39
35383,4
35383,10
35383,13
35025,30
34669,4
34669,25
35444,37
35517,4
35517,19
34928,4
34928,24
35226,4
34891,4
36002,4
36002,13
34933,8
34933,7
34933,11
34933,40
34933,23
34933,27
34599,2
34599,8
34599,10
34599,7
34599,24
35507,8
35507,40
35507,23
34902,4
34902,22
34902,23
34902,27
34280,4
34280,22
34280,11
34280,23
35203,2
35203,4
35203,10
35203,22
35203,35
34403,4
34403,22
34403,9
34403,23
34403,27
34881,4
34881,22
34881,23
34881,27
34662,1
34662,8
34662,10
34662,37
34934,8
34934,22
34934,23
35247,4
35247,7
35247,37
35247,32
34636,4
34636,8
34636,22
34636,30
34636,23
34636,27
34914,4
34914,36
34914,11
34104,1
34104,10
34104,18
34104,23
34012,10
34012,47
34012,36
35240,1
35240,7
35240,13
34825,4
34825,30
34825,42
34383,8
34383,26
34383,22
33654,28
33654,8
33654,22
33654,36
33654,23
33018,1
33018,10
33018,13
33018,21
35434,22
35434,36
34525,4
34525,10
34525,36
34525,23
34525,42
34580,11
34580,23
34580,42
34547,2
34547,8
34547,10
34547,13
34547,38
34547,27
34565,37
34565,27
35220,36
35220,37
34177,36
34177,19
34177,23
35248,7
35248,37
34966,14
34966,7
34966,37
34966,40
34543,4
34543,30
34368,8
34368,7
34368,37
32447,4
32447,9
33726,1
33726,2
33726,4
33726,8
33726,37
33726,6
33726,43
32836,1
32836,24
32836,19
34745,2
34745,4
34745,10
34745,27
34449,1
34449,31
34834,1
34834,4
34834,10
34834,23
33184,1
33184,24
33184,23
35714,5
35714,14
35714,37
35114,8
35114,23
34800,4
34800,36
34800,23
35370,4
35370,30
34337,22
34337,13
35730,4
35730,24
35730,38
35730,20
35730,29
35739,4
35739,20
34725,11
36231,2
36231,4
36231,10
35957,4
35957,36
37263,36
37263,11
35963,4
35914,4
34572,1
34572,4
34572,10
34572,27
35788,47
35788,9
35788,23
35788,27
35062,10
35062,36
35062,27
34618,4
34618,36
34542,1
34542,8
34542,24
34542,40
34542,42
35557,1
35557,8
35557,10
35557,7
35557,42
34451,1
34451,4
34451,10
34451,37
34451,31
34451,32
34451,27
35180,8
35180,36
35180,11
35180,42
35413,4
35413,22
35838,2
35838,7
35838,24
35838,36
35076,1
35639,8
35639,22
35639,36
35639,23
35712,4
35712,22
35712,9
35712,35
35712,23
35376,4
35376,36
35376,23
35376,42
36027,8
36027,14
36027,7
36027,37
36027,23
34712,8
34712,10
34712,7
34712,31
34712,25
36220,4
36220,8
36220,22
36220,23
35484,4
35484,47
35484,22
35484,36
35079,1
35079,2
35079,36
33478,1
33478,10
33478,24
33478,27
35843,1
35843,4
35843,24
35843,13
35843,20
35843,21
35843,27
35241,10
35241,26
35241,36
35241,42
32271,1
32271,38
32271,31
34973,36
34973,19
34973,23
31456,10
31456,22
31456,35
31456,13
31456,38
31456,43
36245,40
36245,23
36144,1
36144,10
36144,37
36144,6
35427,4
35427,20
35427,23
35067,4
35067,20
35075,4
35075,10
35075,37
35075,6
35075,42
35251,10
35251,22
35251,13
34284,8
34284,10
34284,36
34445,8
34445,10
34445,36
35250,4
35250,10
35250,24
35250,40
36009,30
34915,19
34474,19
34522,8
34522,19
34903,1
34903,18
34903,23
34411,37
34411,13
34771,19
33027,1
33027,24
33027,31
35883,4
35883,36
35334,4
35334,19
36022,1
36022,11
36022,27
35999,1
35999,2
35999,10
35923,4
35923,36
36288,1
36288,11
35818,47
35818,36
36440,1
36440,2
36440,10
36440,11
36166,4
36166,24
36135,14
36135,6
36135,20
35254,2
35254,4
35254,13
35254,18
36409,4
36409,19
36073,4
33352,8
33352,10
33352,36
35849,1
35849,8
35849,22
35849,24
35849,18
34577,1
34577,2
34577,10
34577,37
34577,27
35073,1
35073,2
35073,10
35073,37
35073,11
34612,4
34612,36
34612,37
34612,23
34612,27
35860,4
35860,22
35860,36
35860,23
35860,27
34382,8
34382,26
34382,22
34382,23
35839,2
35839,4
35839,8
34497,2
34497,10
34497,35
34798,4
34798,36
34279,1
34279,8
34279,10
34279,22
35222,4
35222,36
35222,23
35222,25
34984,8
34984,22
34984,36
34984,42
35330,4
35330,20
33047,1
33047,10
35905,4
35905,36
35905,11
36548,8
36548,7
36548,37
36548,40
36548,42
36838,1
36838,4
36838,24
36838,13
36838,20
36838,21
36838,27
34964,1
34964,24
34964,9
34964,42
36516,1
36516,8
36516,22
36516,24
36049,4
36049,47
36049,36
36049,27
35889,1
35889,7
36124,8
36124,14
36124,7
36124,37
36124,40
35828,4
35828,36
35828,37
33354,2
33354,4
33354,10
33354,22
33354,25
35078,4
35078,36
35078,27
35540,4
35540,36
35540,23
35589,1
35589,10
35298,4
35298,47
35298,36
36094,10
36094,36
36094,42
33899,8
33899,19
35757,2
35757,10
34839,8
34839,36
34839,23
35789,4
35789,8
35789,30
35789,27
36847,10
36847,9
36108,4
36108,47
36108,36
35997,10
35997,23
36522,1
36522,28
36522,4
36522,37
35964,1
35964,8
35964,13
35964,17
35988,2
35988,4
35988,10
35988,22
34863,1
34863,4
34863,8
34863,10
34863,36
34863,13
36029,2
36029,10
36029,37
36029,6
36029,27
36593,1
36593,10
36593,25
36784,4
36784,36
36196,4
36196,10
36196,20
36797,4
36797,10
36728,36
36894,1
36894,4
36894,24
37054,4
37054,20
37054,31
48510,1
48510,4
48510,30
36456,1
36456,4
36456,23
36456,31
36456,27
36511,1
36511,8
36511,14
36511,7
36511,37
36511,40
36511,42
35968,4
35968,22
35968,36
30484,8
30484,24
30484,41
30484,40
36949,47
36949,9
36949,23
36949,27
36475,1
36475,10
36475,24
36475,11
36475,38
36563,1
36563,8
36563,24
36563,30
36296,4
36296,24
36296,36
36296,37
36296,42
34281,1
34281,4
34281,22
34281,9
34281,6
34281,35
34281,23
36028,1
36028,2
36028,13
36028,42
36793,22
36793,23
36793,25
36470,4
36470,22
36470,36
35928,1
35928,8
35928,22
35928,37
35928,32
35928,42
36023,1
36023,10
36023,37
36266,8
36266,14
36266,37
36266,40
36864,4
36864,22
36864,23
36864,43
36754,8
36754,47
36754,22
36754,37
36754,6
35756,4
35756,36
35249,4
35249,36
35249,30
36652,2
36652,4
36652,8
36652,19
36652,23
36652,42
31931,1
31931,18
31931,38
36902,4
36902,10
36884,4
36884,8
36884,10
36884,38
36828,1
36828,24
31433,1
31433,8
31433,24
31433,38
31433,29
36934,1
36934,30
36934,27
36943,4
36943,26
36943,9
36525,8
36525,40
33889,1
33889,8
33889,10
33889,24
37140,4
37140,14
37140,37
37140,6
37140,27
34338,8
34338,10
37188,4
37188,36
35857,1
35857,2
35857,4
35857,7
35857,42
33531,24
33531,18
33850,10
33850,22
33850,35
33850,13
33850,43
37254,1
37254,2
37254,4
37254,10
36001,36
36001,42
33733,30
36800,4
36800,36
36800,23
36800,27
36565,4
36565,8
36565,30
36565,27
34607,11
34607,40
36513,47
36513,36
36513,42
36267,4
36267,24
36267,36
36267,18
36267,29
37245,1
37245,24
37245,18
37029,4
37029,10
37029,37
37029,6
37029,42
36309,4
36309,37
36309,23
36976,1
36976,4
36976,22
36976,24
36976,27
37258,4
37258,23
35183,4
35183,8
35183,30
35183,42
37036,4
37036,36
37036,20
37036,23
37204,36
37204,19
37204,23
37204,25
37476,1
37476,11
37476,27
37126,4
37126,13
37433,4
37433,36
37433,37
37778,36
37778,19
37178,36
37178,19
37178,25
37448,1
37448,4
37448,24
36418,36
37611,11
38549,2
38549,4
37368,4
37368,36
37368,42
37467,36
37325,4
37559,14
37559,6
37559,20
37359,4
37653,4
37653,19
35760,1
35760,8
35760,10
35760,7
35760,38
35760,31
35760,27
37675,1
37675,10
37675,37
37675,11
36649,1
36649,2
36649,8
36649,25
37105,4
37105,36
37105,42
37210,4
37210,10
37210,9
37210,35
37141,4
37141,27
35994,2
35994,14
35994,41
35994,40
37171,4
37171,23
37171,42
36726,4
36726,22
36726,37
36726,9
36726,35
36726,27
37517,8
37517,26
37517,14
37517,40
37517,27
21877,4
21877,22
21877,11
21877,23
21877,42
37569,1
37569,37
37569,13
37569,32
37446,10
37446,35
36704,4
36704,8
36704,36
36704,30
36704,23
37491,1
37491,4
37491,24
37491,13
37491,20
37491,21
37491,27
37259,30
37259,42
36817,4
36817,36
36873,4
36873,9
36873,42
33012,8
33012,24
36316,1
36316,10
36316,24
36316,11
35821,4
35821,42
35983,36
35983,30
36906,4
36906,37
35503,19
35503,23
37651,1
37651,10
37458,8
37458,7
37458,22
37458,36
37578,1
37578,24
37578,18
35834,1
35834,8
35834,13
35834,38
35834,21
37487,1
37487,4
37487,8
37487,7
37487,37
37487,27
36431,36
37598,1
37598,37
37598,32
37601,1
37601,10
37924,4
37924,36
37924,23
37338,4
37338,8
37338,20
37338,40
37338,42
38020,1
38020,8
38020,22
38020,24
35672,2
35672,4
35672,36
37893,5
37893,14
37893,37
33966,2
33966,10
33966,35
36654,4
36654,36
36654,37
36654,6
36654,13
37481,36
37481,19
37571,1
37571,38
37769,1
37769,8
37769,37
37422,4
37422,36
37395,1
37395,2
37395,4
37395,24
37395,18
37646,4
37646,36
37662,4
37662,36
37739,11
37328,10
37328,36
37780,4
37780,36
43684,1
43684,4
43684,10
37787,2
37787,29
38016,4
38016,36
38010,4
38010,10
38008,4
38008,36
37450,4
37450,8
37450,22
37450,37
37450,23
37430,1
37430,2
37430,4
37430,10
37430,6
37349,1
37349,2
37349,10
36474,1
36474,2
36474,10
36474,22
36474,11
37991,1
37991,2
37991,27
37799,1
37799,8
37799,14
37799,7
37799,37
37799,40
37799,42
37976,4
37976,37
37976,19
35972,1
35972,2
35972,4
35972,10
35972,27
37475,1
37475,4
37475,22
37475,23
37475,27
37497,8
37497,22
37497,23
37786,8
37786,26
37786,22
37786,23
35847,1
35847,24
35847,18
37965,4
37965,8
37965,30
36432,1
36432,24
36432,31
37202,1
37202,2
37202,10
37989,1
37989,2
37989,13
37989,42
37597,28
37597,4
37597,8
37597,22
36653,8
36653,30
36653,23
36632,4
36632,22
36632,9
37722,4
37722,26
37722,36
37823,1
37823,2
37823,10
37823,22
37823,35
37447,1
37447,2
37447,8
37447,7
37447,27
37007,30
37007,17
37007,27
36317,4
36317,36
37579,4
37579,26
37579,36
37579,37
37579,32
36510,1
36510,10
37716,4
37716,10
37716,22
37716,6
37716,27
37221,1
37221,23
35835,1
35835,8
35835,24
37206,4
37206,30
37206,23
37992,4
37992,10
37992,22
37992,43
36037,1
36037,4
36037,9
36037,23
37496,1
37496,4
37496,24
37496,39
37561,1
37561,24
37561,23
37490,4
37490,8
37490,7
37490,39
37555,1
37555,2
37555,10
37232,1
37232,2
37232,10
37438,1
37438,7
37438,24
37438,11
37584,1
37584,13
37584,21
38235,30
36000,2
36000,10
36000,24
36000,29
37106,19
37657,1
37657,4
37657,23
36945,4
36945,31
38083,1
38083,2
38083,10
38083,6
38083,17
38251,8
38251,22
38254,8
38254,36
37988,4
37988,24
37988,36
37988,18
37988,29
38089,4
38089,36
38089,43
37990,4
37990,8
37990,30
37990,42
38203,4
38203,36
38284,4
40249,4
38365,1
38365,4
38365,10
38365,24
38365,20
38147,2
38147,36
38776,36
38427,4
48290,1
48290,4
48290,30
37779,14
37779,7
37779,24
37779,41
37779,40
37779,27
37999,4
37999,22
37999,40
37999,23
37999,42
35790,1
35790,2
35790,8
35790,10
37510,1
37510,4
37510,36
37510,37
37520,1
37520,2
37520,37
37520,6
37520,13
37520,21
37520,27
38101,4
38101,22
38101,35
38101,23
38101,27
37086,8
37086,7
37086,11
37086,40
37086,23
37086,27
37982,8
37982,22
37982,23
37982,27
36633,4
36633,22
36633,24
36633,35
36633,18
36633,23
37451,5
37451,8
37451,14
37451,7
37451,37
37451,40
37993,4
37993,26
37993,36
38145,4
38145,36
37956,22
37956,23
37956,25
31537,10
31537,37
31537,6
37920,4
37920,22
37920,42
37979,1
37979,8
37979,38
37979,42
37998,1
37998,24
38062,10
38062,36
37436,1
37436,24
37436,18
37958,4
37958,37
37958,6
34209,22
34209,37
34209,35
34209,13
34209,25
37975,4
37975,8
37975,19
37975,23
37975,42
37154,1
37154,2
37154,10
37869,19
38544,8
38544,10
38544,36
38544,18
38544,38
38301,1
38301,2
38301,38
37302,10
37302,24
37509,1
37509,19
37374,1
37374,2
37374,24
38157,1
38157,24
38157,30
38157,23
35313,2
35313,4
36483,19
36483,25
38162,4
38162,36
38162,42
38449,23
38578,1
38578,10
38578,25
37747,4
37747,36
38199,10
38199,19
38851,4
38851,19
38673,1
38673,4
38673,10
34332,4
34332,36
39007,4
39003,4
37560,4
37560,42
39029,37
38000,1
38000,37
38000,6
38000,13
38000,27
38524,1
38524,8
38524,10
38524,7
38524,38
38524,31
38524,27
34134,1
34134,4
34134,24
34134,37
34134,20
34134,31
38680,4
38680,8
38680,22
38680,36
38680,37
38680,25
36407,1
36407,4
36407,10
36407,22
38003,1
38003,7
38003,37
38003,31
38003,42
38186,4
38186,22
38186,35
38186,23
38186,27
38472,4
38472,10
38472,20
38759,4
38759,22
38759,36
38759,37
37435,8
37435,24
37435,19
38397,4
38397,9
38397,23
38397,42
38778,4
38778,22
38778,9
38778,27
38080,8
38080,22
38080,19
38080,23
38080,27
37614,4
37614,36
37614,23
37614,27
38787,4
38787,36
38787,23
38787,27
39063,1
39063,10
39063,37
39063,6
37806,1
37806,2
37806,10
37806,31
37806,27
34620,8
34620,24
37426,1
37426,10
37426,37
38731,4
38731,30
38731,23
38731,27
38814,4
38814,22
38814,9
38814,35
38814,23
37952,1
37952,2
37952,8
37952,10
37952,7
37964,10
37964,7
37964,37
37964,6
37964,25
38295,4
38295,36
38295,23
38707,2
38707,4
38707,24
38707,29
37940,4
37940,36
37940,23
37940,27
38091,30
38091,23
38098,8
38098,22
38098,30
38098,23
38098,27
38004,4
38004,24
38004,38
38004,27
38226,4
38226,22
38226,42
38268,1
38268,2
38268,10
39592,1
39592,24
39592,18
39592,38
39592,29
39592,27
38150,10
38860,1
38860,13
38860,21
39622,1
39622,10
39622,11
39244,1
39244,11
39244,27
39699,30
39699,19
39699,27
39078,36
39078,19
39078,23
39078,25
38767,4
38767,36
38804,4
38804,36
38804,19
38804,25
39668,36
38881,4
38881,36
38881,27
39572,2
39572,4
39572,10
39581,2
39581,4
39031,4
39031,19
39457,4
39457,36
39457,42
39040,1
39040,2
39040,4
39040,10
39040,27
39635,4
38691,2
38691,4
38691,24
38691,27
38671,1
38671,37
38671,27
37521,1
37521,2
37521,8
37521,13
37521,42
37347,1
37347,2
37347,4
37347,10
37347,22
36882,1
36882,2
36882,10
36882,35
39533,28
39533,8
39533,22
39533,36
39533,19
39026,4
39026,36
39026,30
39026,9
38753,4
38753,8
38753,22
38753,23
38753,27
39326,4
39326,22
39326,9
39326,35
39326,23
39198,2
39198,7
39198,24
39198,29
39198,27
37744,1
37744,2
37744,10
38993,4
38993,22
38993,36
38993,23
38993,27
38573,2
38573,4
38573,10
38610,4
38610,9
38610,23
38610,42
38480,10
38480,37
38480,23
38480,31
38297,1
38297,2
38297,10
39324,10
39324,36
39456,2
39456,4
39456,42
38959,10
38959,7
38959,37
39071,4
39071,36
39199,1
39199,8
39199,10
39199,38
39199,27
37926,4
37926,8
37926,11
38940,1
38940,10
38940,24
38940,39
38619,4
38619,23
39221,1
39221,37
39221,6
39417,10
39417,18
32212,19
32212,23
32843,1
32843,24
32843,19
38920,1
38920,8
38920,13
38920,21
39527,30
39527,23
39527,43
39836,5
39836,14
39836,37
38009,36
38009,19
38009,23
36536,36
36536,19
36536,23
39979,4
39979,36
40167,1
40167,11
40167,27
39620,4
39620,47
39620,36
39978,4
44026,4
44026,36
38408,1
38408,4
38408,23
38408,31
38408,27
39195,8
39195,36
39195,40
39195,23
39195,27
39701,1
39701,2
39701,10
39701,37
39701,27
39597,1
39597,2
39597,10
39597,22
39597,11
39940,47
39940,9
39940,23
39940,27
38659,1
38659,2
38659,4
38659,10
38483,4
38483,22
38483,35
38483,23
39196,4
39196,10
39196,37
39196,6
39196,23
39196,27
38572,10
40004,4
40004,22
40004,35
40004,23
40004,27
39491,1
39491,24
39491,41
39491,39
39491,40
38084,1
38084,10
38084,37
39523,10
39468,10
39468,36
39539,1
39539,8
39539,24
39539,42
39030,4
39030,10
39030,27
37403,4
37403,8
37403,30
37403,23
37403,27
37972,8
37972,36
37972,30
37972,23
37393,4
37393,10
38328,1
38328,24
38328,38
37525,7
37525,41
37525,40
38889,8
38889,22
38889,19
38889,23
38889,27
37379,8
37379,36
37379,30
37379,11
37379,23
37379,43
39570,4
39570,22
39570,11
39570,23
39570,42
39355,1
39355,2
39355,10
39799,4
39799,22
39799,37
39799,9
39799,35
39799,23
39799,27
38161,4
38161,8
38161,7
36587,2
36587,10
39567,1
39567,10
39567,39
39567,32
38276,4
38276,11
38276,23
38276,27
39811,1
39811,10
39811,37
39811,6
38390,4
38390,23
40196,30
40196,9
38529,4
38529,36
38529,23
39959,4
39959,36
39959,23
39590,4
39590,36
38331,7
38331,22
39506,1
39506,24
39506,29
38670,19
38670,23
37268,10
37268,24
37268,23
37268,27
39194,4
39194,47
39194,27
40320,1
40320,2
40320,10
40320,37
40320,13
40320,17
40197,4
40197,36
40197,23
40266,36
40266,19
40266,23
40266,25
40166,1
40166,2
40166,4
40166,24
40423,36
40487,4
40487,10
40832,4
40832,10
40832,30
40832,20
38883,4
38883,8
38883,30
38883,23
38883,27
39534,4
39534,37
39534,23
39534,27
38656,1
38656,7
38656,24
38656,31
38656,27
38668,1
38668,4
38668,10
38668,14
38668,42
40010,4
40010,10
40010,9
38790,1
38790,2
38790,4
38790,10
38790,24
38790,11
39017,7
39017,22
39017,37
39017,6
39017,27
37345,1
37345,10
37345,9
37345,27
40046,7
40046,24
40046,39
40046,40
39792,2
39792,4
39792,23
39792,42
39575,2
39575,8
39575,10
39575,36
39575,6
38992,4
38992,22
39988,4
39988,10
39988,20
38481,1
38481,24
38481,31
40483,4
40483,23
38924,4
38924,36
38909,10
38909,11
38256,8
38256,41
38256,40
40392,8
40392,36
40392,23
40392,27
37522,7
37522,37
37522,40
37522,42
38476,4
38476,36
39388,4
39388,36
39388,23
37576,1
37576,2
37576,8
37576,10
37576,17
40230,8
40230,7
40230,36
38302,4
38302,36
38302,23
38302,43
39583,30
39583,23
40148,19
39531,2
39531,10
39531,42
35252,4
35252,22
35252,37
35252,9
37890,4
37890,26
37890,36
37890,19
37890,42
39184,8
39184,36
37870,19
40738,8
40738,36
39942,36
40136,4
40136,36
40136,13
40136,42
39960,4
39960,36
39960,23
39960,27
40763,4
40763,19
40850,30
40610,1
40610,10
40610,25
40137,19
40995,2
40995,7
40129,4
40129,36
40129,11
40758,4
40758,36
40939,4
40591,4
40591,22
40591,40
40591,23
40591,42
40221,1
40221,2
40221,8
40221,10
40221,7
40902,47
40902,9
40902,23
40902,27
39463,1
39463,7
39463,37
39463,9
39463,42
40417,4
40417,8
40417,22
40417,36
40417,37
40417,25
38555,4
38555,8
38555,10
38555,22
38555,35
38555,23
38555,25
41120,4
41120,7
41120,39
40060,1
40060,10
40060,31
40716,4
40716,36
40716,27
39710,8
39710,22
39710,36
39710,42
39292,1
39292,2
39292,4
39292,10
38830,1
38830,10
40815,10
40815,36
40532,4
40532,3
40532,13
40128,8
40128,22
40128,36
40128,13
40128,42
39469,1
39469,4
39469,37
39469,9
39469,23
39469,42
38843,1
38843,2
38843,10
40513,4
40513,8
40513,22
40513,42
40682,1
40682,13
40682,38
40682,42
40165,24
40165,18
40165,19
39730,4
39730,36
39730,30
39730,23
39730,42
40934,2
40934,10
40783,1
40783,2
40783,10
39966,30
39966,23
40358,4
40358,36
40358,42
39582,7
39582,13
37962,8
37962,19
40504,4
40504,8
40504,30
40504,27
40403,2
40403,24
40403,18
40403,27
41266,4
41266,36
41266,30
41266,13
41266,42
40145,1
40145,10
40145,11
40145,27
40506,10
40506,11
40677,8
40677,19
40893,2
40893,4
40893,8
40893,22
40893,36
41558,2
41283,1
41283,2
41283,4
41283,6
41283,11
41283,20
41405,1
41405,10
41405,11
41381,19
41381,23
40880,4
40880,36
40880,19
40880,25
41426,36
41062,1
41062,2
41062,24
41062,18
41401,2
41401,4
43729,1
43729,10
41440,4
41440,37
40983,4
40983,10
41349,36
41951,4
41951,10
41951,30
41951,20
39587,8
39587,10
39587,41
39587,40
40839,4
40839,22
40839,23
40839,27
41353,1
41353,2
41353,4
41353,10
41353,24
41353,37
41353,17
39547,4
39547,8
39547,22
39547,36
39547,23
40956,1
40956,37
40956,27
40496,1
40496,10
40496,6
40496,23
40052,1
40052,2
40052,4
40052,7
40052,40
40540,1
40540,2
40540,10
40540,22
40540,11
41226,4
41226,22
41226,36
41226,9
40056,1
40056,2
40056,24
40708,4
40708,10
40708,22
40708,9
40436,4
40436,10
40436,9
40436,35
40623,1
40623,4
40623,37
40623,9
40623,23
40623,27
40529,1
40529,8
40529,24
40529,42
40074,1
40074,10
40074,14
40074,17
40074,21
40075,7
40075,22
40075,24
40075,31
37587,10
37587,19
39948,1
39948,4
39948,8
39948,7
39948,37
39948,27
42260,14
42260,37
38835,4
38835,36
38835,30
40473,4
40473,10
41807,4
41807,36
42145,4
42145,36
42090,36
40748,1
40748,37
40748,6
40748,23
40748,27
40776,4
40776,8
40776,30
40776,23
40776,27
41389,4
41389,22
41389,27
40454,1
40454,2
40454,4
40454,10
40454,22
41433,1
41433,24
40571,2
40571,10
40911,7
40911,41
40911,13
40911,40
40911,27
40497,1
40497,22
40497,24
40497,37
40497,23
41619,37
41619,41
41619,40
41619,31
41619,27
41006,5
41006,14
41006,7
41006,37
41006,41
41006,40
41345,1
41345,37
41345,23
41345,32
41930,8
41930,10
41380,1
41380,8
41380,10
41380,11
41380,27
40595,1
40595,10
40595,22
40595,38
40397,4
40397,10
40397,6
40397,27
39790,26
39790,22
39790,36
39790,23
41312,2
41312,10
41312,36
40059,1
40059,2
40059,13
40059,42
40974,2
40974,4
40974,10
41911,1
41911,2
41911,4
41911,10
41911,37
41911,6
41911,13
40359,8
40359,7
41783,4
41783,30
41783,23
40550,1
40550,10
40906,1
40906,2
40906,10
40906,27
40879,36
40879,19
40879,23
41834,1
41834,2
41834,10
42571,4
42571,10
42571,9
42668,30
38337,4
38337,36
40803,1
40803,24
40803,19
41372,1
41372,38
37599,1
37599,10
39609,36
39609,19
41364,36
40958,36
38005,1
38005,24
38005,9
38005,38
39681,19
42391,4
42391,20
40272,8
40272,36
40833,4
40833,36
41574,2
41574,10
40085,4
40085,36
42414,22
42414,9
38669,19
42883,7
44056,36
42657,4
42657,20
42657,31
42482,20
43350,4
43350,24
43416,4
40028,1
40028,8
40028,10
40028,7
40028,38
40028,31
40028,27
42897,4
42897,22
42897,36
42897,23
42897,27
39617,7
39617,24
39617,41
39617,40
39617,27
39535,8
39535,10
39535,9
40852,2
40852,4
40852,24
40852,27
39551,1
39551,2
39551,4
39551,10
39551,6
42203,8
42203,10
42203,41
42203,40
43299,8
43299,10
43299,40
39783,4
39783,22
39783,35
39783,23
39783,27
40750,2
40750,8
40750,10
40750,9
40750,35
42923,4
42923,30
40935,8
40935,36
40935,40
40935,23
40935,27
41491,1
41491,2
41491,10
41491,37
41491,27
37984,1
37984,2
37984,4
37984,10
37984,7
40908,1
40908,7
40908,37
40908,6
40908,27
41899,1
41899,2
41899,10
41899,9
41899,35
40530,8
40530,22
40530,23
39586,4
39586,27
40594,2
40594,10
41109,1
41109,2
41109,10
41109,11
41694,1
41694,8
41694,42
38474,4
38474,36
40907,1
40907,24
40907,37
40907,23
40907,27
41392,2
41392,10
41392,26
41392,7
41392,24
40679,8
40679,36
40679,30
40679,23
39808,4
39808,36
39808,42
42250,4
42250,36
42250,37
38853,1
38853,24
38853,42
41762,4
41762,10
41762,36
41762,42
42822,4
42822,37
42822,40
42822,27
40842,19
40961,1
40961,2
40961,10
46118,36
46118,30
40930,4
40930,24
40930,36
40930,38
40786,4
40786,8
40786,30
40786,23
40964,1
40964,10
40964,18
42941,4
42941,36
42941,30
42825,1
42825,31
41573,1
41573,2
41573,8
41573,10
41573,17
39725,4
39725,36
39725,19
39725,23
32455,24
32455,19
41556,4
41556,47
41556,36
41556,27
36458,1
36458,10
36458,38
42959,4
42959,36
42959,23
42959,27
44208,5
44208,14
44208,37
41520,4
41520,19
42506,4
42506,38
41521,11
44191,1
44191,10
44191,25
40957,4
40957,47
40957,27
42981,19
45782,4
45782,19
42653,36
42653,19
42653,23
44040,4
45207,4
45596,4
45596,22
41587,1
41587,4
41587,23
41587,31
41587,27
42249,1
42249,8
42249,37
42249,23
42249,27
41025,2
41025,8
41025,37
41025,27
42361,4
42361,22
42361,36
40938,8
40938,22
41457,1
41457,8
41457,24
41457,18
41457,38
46095,1
46095,24
46095,41
46095,19
41623,4
41623,10
41623,9
41623,35
42938,4
42938,8
42938,22
42938,36
42938,37
42938,25
41456,1
41456,4
41456,10
40586,4
40586,10
40586,36
41488,4
41488,10
41488,36
41488,27
46102,7
42205,2
42205,4
42205,37
42205,31
42205,27
43007,4
43007,22
43007,35
43007,23
41402,4
41402,10
41402,37
41402,6
41402,23
41402,27
41103,4
41103,22
44276,1
44276,4
44276,10
44276,11
42192,2
42192,4
42192,10
42192,24
42192,29
42192,27
40174,4
40174,37
40174,19
43325,7
43325,41
43325,13
43325,40
43325,27
40729,1
40729,8
40729,24
40729,30
43439,36
43439,37
43439,42
42826,10
42826,22
42826,36
42590,8
42590,36
42590,19
42590,23
42590,27
41265,1
41265,37
41265,13
41265,38
41265,32
40870,1
40870,24
40870,18
42395,4
42395,30
42395,23
47250,1
47250,37
47250,13
40685,36
40685,23
43756,30
40752,7
40752,23
42307,1
42307,2
43229,1
43229,7
43229,24
43229,18
40526,4
40526,10
40526,27
47391,1
47391,2
47391,10
42774,8
42774,30
42774,27
42568,36
42568,23
47639,23
43763,1
43763,8
43763,13
43763,42
45665,1
45665,36
42516,4
42516,11
42321,1
42321,2
42321,4
42321,24
42321,30
42321,23
42071,4
42071,8
42071,10
42071,36
